step,time,kinetic,potential,total
1555,3.11000000,0.00000700,0.26430012,0.26430712
1556,3.11200000,0.00000308,0.26417383,0.26417691
1557,3.11400000,0.00000074,0.26409834,0.26409909
1558,3.11600000,0.00000000,0.26407369,0.26407369
1559,3.11800000,0.00000085,0.26409971,0.26410056
1560,3.12000000,0.00000325,0.26417611,0.26417935
1561,3.12200000,0.00000714,0.26430240,0.26430954
1562,3.12400000,0.00001245,0.26447795,0.26449040
1563,3.12600000,0.00001908,0.26470197,0.26472104
1564,3.12800000,0.00002691,0.26497349,0.26500040
1565,3.13000000,0.00003582,0.26529141,0.26532723
1566,3.13200000,0.00004565,0.26565447,0.26570012
1567,3.13400000,0.00005626,0.26606125,0.26611751
1568,3.13600000,0.00006746,0.26651022,0.26657768
1569,3.13800000,0.00007908,0.26699968,0.26707876
1570,3.14000000,0.00009095,0.26752781,0.26761876
1571,3.14200000,0.00010288,0.26809265,0.26819552
1572,3.14400000,0.00011468,0.26869212,0.26880681
1573,3.14600000,0.00012619,0.26932404,0.26945024
1574,3.14800000,0.00013723,0.26998610,0.27012333
1575,3.15000000,0.00014764,0.27067588,0.27082352
1576,3.15200000,0.00015726,0.27139089,0.27154815
1577,3.15400000,0.00016596,0.27212852,0.27229448
1578,3.15600000,0.00017360,0.27288611,0.27305971
1579,3.15800000,0.00018008,0.27366091,0.27384099
1580,3.16000000,0.00018532,0.27445010,0.27463542
1581,3.16200000,0.00018923,0.27525083,0.27544006
1582,3.16400000,0.00019177,0.27606018,0.27625195
1583,3.16600000,0.00019291,0.27687521,0.27706812
1584,3.16800000,0.00019263,0.27769296,0.27788559
1585,3.17000000,0.00019095,0.27851045,0.27870140
1586,3.17200000,0.00018790,0.27932470,0.27951260
1587,3.17400000,0.00018352,0.28013275,0.28031627
1588,3.17600000,0.00017789,0.28093163,0.28110952
1589,3.17800000,0.00017110,0.28171844,0.28188954
1590,3.18000000,0.00016325,0.28249029,0.28265354
1591,3.18200000,0.00015445,0.28324438,0.28339883
1592,3.18400000,0.00014484,0.28397794,0.28412278
1593,3.18600000,0.00013456,0.28468829,0.28482285
1594,3.18800000,0.00012375,0.28537285,0.28549661
1595,3.19000000,0.00011259,0.28602913,0.28614171
1596,3.19200000,0.00010121,0.28665474,0.28675595
1597,3.19400000,0.00008979,0.28724741,0.28733721
1598,3.19600000,0.00007849,0.28780502,0.28788352
1599,3.19800000,0.00006747,0.28832556,0.28839303
1600,3.20000000,0.00005687,0.28880718,0.28886406
1601,3.20200000,0.00004685,0.28924819,0.28929503
1602,3.20400000,0.00003753,0.28964703,0.28968455
1603,3.20600000,0.00002904,0.29000234,0.29003138
1604,3.20800000,0.00002149,0.29031291,0.29033440
1605,3.21000000,0.00001498,0.29057773,0.29059271
1606,3.21200000,0.00000959,0.29079596,0.29080555
1607,3.21400000,0.00000537,0.29096693,0.29097230
1608,3.21600000,0.00000238,0.29109018,0.29109256
1609,3.21800000,0.00000064,0.29116542,0.29116606
1610,3.22000000,0.00000016,0.29119257,0.29119273
1611,3.22200000,0.00000093,0.29117173,0.29117265
1612,3.22400000,0.00000292,0.29110317,0.29110608
1613,3.22600000,0.00000608,0.29098736,0.29099344
1614,3.22800000,0.00001035,0.29082497,0.29083533
1615,3.23000000,0.00001566,0.29061682,0.29063249
1616,3.23200000,0.00002192,0.29036392,0.29038584
1617,3.23400000,0.00002901,0.29006744,0.29009645
1618,3.23600000,0.00003682,0.28972872,0.28976554
1619,3.23800000,0.00004522,0.28934926,0.28939449
1620,3.24000000,0.00005409,0.28893070,0.28898479
1621,3.24200000,0.00006328,0.28847482,0.28853810
1622,3.24400000,0.00007266,0.28798354,0.28805620
1623,3.24600000,0.00008206,0.28745890,0.28754096
1624,3.24800000,0.00009137,0.28690305,0.28699442
1625,3.25000000,0.00010043,0.28631825,0.28641868
1626,3.25200000,0.00010910,0.28570685,0.28581596
1627,3.25400000,0.00011727,0.28507129,0.28518856
1628,3.25600000,0.00012481,0.28441407,0.28453888
1629,3.25800000,0.00013162,0.28373776,0.28386937
1630,3.26000000,0.00013758,0.28304498,0.28318256
1631,3.26200000,0.00014263,0.28233839,0.28248103
1632,3.26400000,0.00014669,0.28162069,0.28176738
1633,3.26600000,0.00014971,0.28089458,0.28104429
1634,3.26800000,0.00015164,0.28016278,0.28031442
1635,3.27000000,0.00015246,0.27942801,0.27958047
1636,3.27200000,0.00015216,0.27869297,0.27884514
1637,3.27400000,0.00015076,0.27796035,0.27811111
1638,3.27600000,0.00014829,0.27723279,0.27738108
1639,3.27800000,0.00014477,0.27651291,0.27665767
1640,3.28000000,0.00014026,0.27580326,0.27594352
1641,3.28200000,0.00013485,0.27510634,0.27524119
1642,3.28400000,0.00012860,0.27442460,0.27455320
1643,3.28600000,0.00012162,0.27376039,0.27388201
1644,3.28800000,0.00011400,0.27311599,0.27322999
1645,3.29000000,0.00010585,0.27249360,0.27259945
1646,3.29200000,0.00009730,0.27189530,0.27199261
1647,3.29400000,0.00008848,0.27132310,0.27141158
1648,3.29600000,0.00007949,0.27077888,0.27085838
1649,3.29800000,0.00007048,0.27026443,0.27033491
1650,3.30000000,0.00006157,0.26978139,0.26984297
1651,3.30200000,0.00005289,0.26933132,0.26938421
1652,3.30400000,0.00004454,0.26891563,0.26896018
1653,3.30600000,0.00003666,0.26853561,0.26857227
1654,3.30800000,0.00002934,0.26819242,0.26822176
1655,3.31000000,0.00002267,0.26788708,0.26790975
1656,3.31200000,0.00001676,0.26762048,0.26763724
1657,3.31400000,0.00001167,0.26739338,0.26740505
1658,3.31600000,0.00000746,0.26720639,0.26721385
1659,3.31800000,0.00000418,0.26705999,0.26706416
1660,3.32000000,0.00000187,0.26695450,0.26695637
1661,3.32200000,0.00000055,0.26689014,0.26689068
1662,3.32400000,0.00000022,0.26686694,0.26686715
1663,3.32600000,0.00000087,0.26688482,0.26688570
1664,3.32800000,0.00000249,0.26694357,0.26694606
1665,3.33000000,0.00000504,0.26704281,0.26704785
1666,3.33200000,0.00000846,0.26718205,0.26719051
1667,3.33400000,0.00001269,0.26736065,0.26737335
1668,3.33600000,0.00001767,0.26757785,0.26759552
1669,3.33800000,0.00002330,0.26783275,0.26785605
1670,3.34000000,0.00002950,0.26812432,0.26815382
1671,3.34200000,0.00003616,0.26845142,0.26848758
1672,3.34400000,0.00004318,0.26881279,0.26885597
1673,3.34600000,0.00005045,0.26920702,0.26925747
1674,3.34800000,0.00005786,0.26963264,0.26969050
1675,3.35000000,0.00006530,0.27008803,0.27015332
1676,3.35200000,0.00007264,0.27057149,0.27064413
1677,3.35400000,0.00007979,0.27108121,0.27116101
1678,3.35600000,0.00008663,0.27161532,0.27170195
1679,3.35800000,0.00009307,0.27217181,0.27226488
1680,3.36000000,0.00009900,0.27274864,0.27284764
1681,3.36200000,0.00010435,0.27334368,0.27344803
1682,3.36400000,0.00010904,0.27395474,0.27406377
1683,3.36600000,0.00011299,0.27457956,0.27469255
1684,3.36800000,0.00011616,0.27521584,0.27533201
1685,3.37000000,0.00011851,0.27586125,0.27597976
1686,3.37200000,0.00011999,0.27651342,0.27663340
1687,3.37400000,0.00012060,0.27716993,0.27729052
1688,3.37600000,0.00012032,0.27782838,0.27794870
1689,3.37800000,0.00011917,0.27848634,0.27860551
1690,3.38000000,0.00011717,0.27914140,0.27925857
1691,3.38200000,0.00011435,0.27979115,0.27990550
1692,3.38400000,0.00011075,0.28043320,0.28054395
1693,3.38600000,0.00010643,0.28106519,0.28117162
1694,3.38800000,0.00010146,0.28168481,0.28178626
1695,3.39000000,0.00009590,0.28228977,0.28238567
1696,3.39200000,0.00008985,0.28287786,0.28296770
1697,3.39400000,0.00008338,0.28344693,0.28353031
1698,3.39600000,0.00007660,0.28399491,0.28407151
1699,3.39800000,0.00006961,0.28451979,0.28458940
1700,3.40000000,0.00006249,0.28501969,0.28508218
1701,3.40200000,0.00005536,0.28549278,0.28554814
1702,3.40400000,0.00004831,0.28593737,0.28598569
1703,3.40600000,0.00004145,0.28635187,0.28639332
1704,3.40800000,0.00003486,0.28673482,0.28676968
1705,3.41000000,0.00002864,0.28708486,0.28711350
1706,3.41200000,0.00002286,0.28740079,0.28742365
1707,3.41400000,0.00001762,0.28768152,0.28769914
1708,3.41600000,0.00001296,0.28792612,0.28793908
1709,3.41800000,0.00000897,0.28813379,0.28814275
1710,3.42000000,0.00000567,0.28830387,0.28830954
1711,3.42200000,0.00000311,0.28843588,0.28843899
1712,3.42400000,0.00000133,0.28852944,0.28853077
1713,3.42600000,0.00000032,0.28858438,0.28858470
1714,3.42800000,0.00000010,0.28860063,0.28860073
1715,3.43000000,0.00000067,0.28857830,0.28857897
1716,3.43200000,0.00000199,0.28851764,0.28851963
1717,3.43400000,0.00000405,0.28841905,0.28842310
1718,3.43600000,0.00000680,0.28828307,0.28828987
1719,3.43800000,0.00001019,0.28811041,0.28812059
1720,3.44000000,0.00001416,0.28790187,0.28791603
1721,3.44200000,0.00001865,0.28765844,0.28767709
1722,3.44400000,0.00002359,0.28738119,0.28740478
1723,3.44600000,0.00002889,0.28707136,0.28710024
1724,3.44800000,0.00003447,0.28673027,0.28676474
1725,3.45000000,0.00004024,0.28635938,0.28639962
1726,3.45200000,0.00004612,0.28596023,0.28600635
1727,3.45400000,0.00005201,0.28553450,0.28558651
1728,3.45600000,0.00005782,0.28508391,0.28514174
1729,3.45800000,0.00006348,0.28461031,0.28467378
1730,3.46000000,0.00006888,0.28411559,0.28418447
1731,3.46200000,0.00007396,0.28360172,0.28367568
1732,3.46400000,0.00007864,0.28307074,0.28314938
1733,3.46600000,0.00008285,0.28252472,0.28260757
1734,3.46800000,0.00008653,0.28196578,0.28205231
1735,3.47000000,0.00008963,0.28139609,0.28148571
1736,3.47200000,0.00009210,0.28081781,0.28090991
1737,3.47400000,0.00009391,0.28023314,0.28032705
1738,3.47600000,0.00009504,0.27964428,0.27973933
1739,3.47800000,0.00009548,0.27905343,0.27914891
1740,3.48000000,0.00009522,0.27846278,0.27855800
1741,3.48200000,0.00009426,0.27787450,0.27796876
1742,3.48400000,0.00009263,0.27729073,0.27738336
1743,3.48600000,0.00009035,0.27671358,0.27680393
1744,3.48800000,0.00008745,0.27614514,0.27623259
1745,3.49000000,0.00008399,0.27558741,0.27567140
1746,3.49200000,0.00008002,0.27504237,0.27512239
1747,3.49400000,0.00007558,0.27451192,0.27458751
1748,3.49600000,0.00007076,0.27399791,0.27406868
1749,3.49800000,0.00006562,0.27350211,0.27356773
1750,3.50000000,0.00006023,0.27302619,0.27308642
1751,3.50200000,0.00005467,0.27257177,0.27262645
1752,3.50400000,0.00004903,0.27214036,0.27218940
1753,3.50600000,0.00004338,0.27173339,0.27177677
1754,3.50800000,0.00003780,0.27135219,0.27138999
1755,3.51000000,0.00003238,0.27099797,0.27103035
1756,3.51200000,0.00002717,0.27067187,0.27069904
1757,3.51400000,0.00002226,0.27037490,0.27039717
1758,3.51600000,0.00001772,0.27010798,0.27012569
1759,3.51800000,0.00001359,0.26987189,0.26988549
1760,3.52000000,0.00000994,0.26966733,0.26967728
1761,3.52200000,0.00000682,0.26949487,0.26950169
1762,3.52400000,0.00000425,0.26935496,0.26935921
1763,3.52600000,0.00000227,0.26924795,0.26925022
1764,3.52800000,0.00000090,0.26917405,0.26917495
1765,3.53000000,0.00000015,0.26913338,0.26913353
1766,3.53200000,0.00000003,0.26912592,0.26912595
1767,3.53400000,0.00000053,0.26915156,0.26915208
1768,3.53600000,0.00000162,0.26921005,0.26921167
1769,3.53800000,0.00000330,0.26930105,0.26930434
1770,3.54000000,0.00000551,0.26942408,0.26942960
1771,3.54200000,0.00000824,0.26957859,0.26958683
1772,3.54400000,0.00001142,0.26976388,0.26977530
1773,3.54600000,0.00001501,0.26997917,0.26999418
1774,3.54800000,0.00001895,0.27022358,0.27024252
1775,3.55000000,0.00002316,0.27049611,0.27051927
1776,3.55200000,0.00002760,0.27079568,0.27082328
1777,3.55400000,0.00003218,0.27112112,0.27115330
1778,3.55600000,0.00003684,0.27147117,0.27150801
1779,3.55800000,0.00004150,0.27184447,0.27188597
1780,3.56000000,0.00004610,0.27223961,0.27228571
1781,3.56200000,0.00005056,0.27265507,0.27270564
1782,3.56400000,0.00005483,0.27308930,0.27314413
1783,3.56600000,0.00005882,0.27354066,0.27359948
1784,3.56800000,0.00006250,0.27400745,0.27406995
1785,3.57000000,0.00006580,0.27448794,0.27455373
1786,3.57200000,0.00006868,0.27498032,0.27504900
1787,3.57400000,0.00007109,0.27548278,0.27555387
1788,3.57600000,0.00007300,0.27599345,0.27606645
1789,3.57800000,0.00007440,0.27651043,0.27658483
1790,3.58000000,0.00007525,0.27703182,0.27710706
1791,3.58200000,0.00007554,0.27755569,0.27763123
1792,3.58400000,0.00007529,0.27808011,0.27815540
1793,3.58600000,0.00007449,0.27860315,0.27867764
1794,3.58800000,0.00007315,0.27912289,0.27919604
1795,3.59000000,0.00007131,0.27963742,0.27970873
1796,3.59200000,0.00006898,0.28014487,0.28021385
1797,3.59400000,0.00006621,0.28064336,0.28070957
1798,3.59600000,0.00006303,0.28113110,0.28119413
1799,3.59800000,0.00005949,0.28160630,0.28166579
1800,3.60000000,0.00005565,0.28206724,0.28212289
1801,3.60200000,0.00005157,0.28251225,0.28256381
1802,3.60400000,0.00004729,0.28293973,0.28298702
1803,3.60600000,0.00004289,0.28334814,0.28339103
1804,3.60800000,0.00003842,0.28373604,0.28377446
1805,3.61000000,0.00003396,0.28410203,0.28413599
1806,3.61200000,0.00002955,0.28444484,0.28447439
1807,3.61400000,0.00002527,0.28476326,0.28478854
1808,3.61600000,0.00002118,0.28505620,0.28507737
1809,3.61800000,0.00001732,0.28532265,0.28533996
1810,3.62000000,0.00001375,0.28556171,0.28557546
1811,3.62200000,0.00001052,0.28577261,0.28578313
1812,3.62400000,0.00000766,0.28595466,0.28596232
1813,3.62600000,0.00000523,0.28610729,0.28611252
1814,3.62800000,0.00000323,0.28623007,0.28623330
1815,3.63000000,0.00000171,0.28632265,0.28632436
1816,3.63200000,0.00000066,0.28638483,0.28638549
1817,3.63400000,0.00000011,0.28641650,0.28641661
1818,3.63600000,0.00000005,0.28641769,0.28641774
1819,3.63800000,0.00000048,0.28638853,0.28638902
1820,3.64000000,0.00000139,0.28632929,0.28633067
1821,3.64200000,0.00000275,0.28624032,0.28624307
1822,3.64400000,0.00000453,0.28612212,0.28612665
1823,3.64600000,0.00000672,0.28597526,0.28598198
1824,3.64800000,0.00000926,0.28580046,0.28580972
1825,3.65000000,0.00001212,0.28559851,0.28561063
1826,3.65200000,0.00001525,0.28537031,0.28538556
1827,3.65400000,0.00001859,0.28511686,0.28513546
1828,3.65600000,0.00002211,0.28483925,0.28486136
1829,3.65800000,0.00002574,0.28453864,0.28456437
1830,3.66000000,0.00002942,0.28421629,0.28424571
1831,3.66200000,0.00003310,0.28387352,0.28390662
1832,3.66400000,0.00003673,0.28351174,0.28354846
1833,3.66600000,0.00004024,0.28313239,0.28317263
1834,3.66800000,0.00004360,0.28273700,0.28278059
1835,3.67000000,0.00004674,0.28232712,0.28237385
1836,3.67200000,0.00004962,0.28190436,0.28195398
1837,3.67400000,0.00005220,0.28147038,0.28152258
1838,3.67600000,0.00005445,0.28102683,0.28108128
1839,3.67800000,0.00005633,0.28057543,0.28063175
1840,3.68000000,0.00005781,0.28011788,0.28017569
1841,3.68200000,0.00005888,0.27965591,0.27971479
1842,3.68400000,0.00005952,0.27919125,0.27925077
1843,3.68600000,0.00005972,0.27872563,0.27878535
1844,3.68800000,0.00005949,0.27826075,0.27832023
1845,3.69000000,0.00005882,0.27779831,0.27785714
1846,3.69200000,0.00005774,0.27734001,0.27739775
1847,3.69400000,0.00005626,0.27688748,0.27694373
1848,3.69600000,0.00005439,0.27644234,0.27649673
1849,3.69800000,0.00005218,0.27600617,0.27605834
1850,3.70000000,0.00004964,0.27558050,0.27563014
1851,3.70200000,0.00004683,0.27516682,0.27521365
1852,3.70400000,0.00004379,0.27476655,0.27481033
1853,3.70600000,0.00004055,0.27438106,0.27442161
1854,3.70800000,0.00003716,0.27401166,0.27404883
1855,3.71000000,0.00003368,0.27365960,0.27369328
1856,3.71200000,0.00003015,0.27332604,0.27335619
1857,3.71400000,0.00002662,0.27301207,0.27303870
1858,3.71600000,0.00002315,0.27271872,0.27274187
1859,3.71800000,0.00001978,0.27244692,0.27246670
1860,3.72000000,0.00001655,0.27219753,0.27221408
1861,3.72200000,0.00001352,0.27197132,0.27198484
1862,3.72400000,0.00001071,0.27176897,0.27177969
1863,3.72600000,0.00000818,0.27159109,0.27159927
1864,3.72800000,0.00000595,0.27143817,0.27144411
1865,3.73000000,0.00000404,0.27131063,0.27131467
1866,3.73200000,0.00000249,0.27120879,0.27121129
1867,3.73400000,0.00000131,0.27113290,0.27113421
1868,3.73600000,0.00000051,0.27108309,0.27108360
1869,3.73800000,0.00000010,0.27105940,0.27105950
1870,3.74000000,0.00000008,0.27106180,0.27106187
1871,3.74200000,0.00000044,0.27109014,0.27109058
1872,3.74400000,0.00000118,0.27114421,0.27114539
1873,3.74600000,0.00000227,0.27122370,0.27122597
1874,3.74800000,0.00000370,0.27132819,0.27133190
1875,3.75000000,0.00000545,0.27145721,0.27146266
1876,3.75200000,0.00000747,0.27161019,0.27161766
1877,3.75400000,0.00000974,0.27178646,0.27179621
1878,3.75600000,0.00001223,0.27198531,0.27199754
1879,3.75800000,0.00001488,0.27220592,0.27222080
1880,3.76000000,0.00001767,0.27244741,0.27246507
1881,3.76200000,0.00002054,0.27270882,0.27272936
1882,3.76400000,0.00002345,0.27298915,0.27301260
1883,3.76600000,0.00002636,0.27328730,0.27331366
1884,3.76800000,0.00002922,0.27360213,0.27363135
1885,3.77000000,0.00003199,0.27393245,0.27396444
1886,3.77200000,0.00003463,0.27427700,0.27431163
1887,3.77400000,0.00003710,0.27463449,0.27467159
1888,3.77600000,0.00003937,0.27500357,0.27504294
1889,3.77800000,0.00004140,0.27538288,0.27542427
1890,3.78000000,0.00004315,0.27577098,0.27581414
1891,3.78200000,0.00004462,0.27616646,0.27621108
1892,3.78400000,0.00004577,0.27656784,0.27661361
1893,3.78600000,0.00004660,0.27697364,0.27702024
1894,3.78800000,0.00004709,0.27738237,0.27742945
1895,3.79000000,0.00004723,0.27779253,0.27783976
1896,3.79200000,0.00004702,0.27820262,0.27824964
1897,3.79400000,0.00004648,0.27861114,0.27865762
1898,3.79600000,0.00004561,0.27901660,0.27906221
1899,3.79800000,0.00004441,0.27941753,0.27946194
1900,3.80000000,0.00004292,0.27981247,0.27985540
1901,3.80200000,0.00004116,0.28020000,0.28024116
1902,3.80400000,0.00003914,0.28057872,0.28061786
1903,3.80600000,0.00003691,0.28094727,0.28098417
1904,3.80800000,0.00003449,0.28130432,0.28133881
1905,3.81000000,0.00003192,0.28164861,0.28168052
1906,3.81200000,0.00002923,0.28197891,0.28200814
1907,3.81400000,0.00002648,0.28229405,0.28232053
1908,3.81600000,0.00002368,0.28259293,0.28261662
1909,3.81800000,0.00002090,0.28287451,0.28289540
1910,3.82000000,0.00001815,0.28313780,0.28315596
1911,3.82200000,0.00001549,0.28338192,0.28339741
1912,3.82400000,0.00001295,0.28360602,0.28361897
1913,3.82600000,0.00001055,0.28380937,0.28381992
1914,3.82800000,0.00000835,0.28399129,0.28399963
1915,3.83000000,0.00000636,0.28415119,0.28415755
1916,3.83200000,0.00000460,0.28428858,0.28429319
1917,3.83400000,0.00000311,0.28440305,0.28440616
1918,3.83600000,0.00000190,0.28449426,0.28449617
1919,3.83800000,0.00000098,0.28456200,0.28456298
1920,3.84000000,0.00000037,0.28460610,0.28460646
1921,3.84200000,0.00000006,0.28462651,0.28462657
1922,3.84400000,0.00000006,0.28462327,0.28462334
1923,3.84600000,0.00000037,0.28459651,0.28459688
1924,3.84800000,0.00000097,0.28454644,0.28454740
1925,3.85000000,0.00000185,0.28447335,0.28447520
1926,3.85200000,0.00000300,0.28437763,0.28438063
1927,3.85400000,0.00000439,0.28425975,0.28426414
1928,3.85600000,0.00000600,0.28412027,0.28412627
1929,3.85800000,0.00000781,0.28395980,0.28396761
1930,3.86000000,0.00000979,0.28377906,0.28378884
1931,3.86200000,0.00001190,0.28357881,0.28359071
1932,3.86400000,0.00001411,0.28335992,0.28337402
1933,3.86600000,0.00001638,0.28312328,0.28313966
1934,3.86800000,0.00001869,0.28286986,0.28288855
1935,3.87000000,0.00002099,0.28260071,0.28262170
1936,3.87200000,0.00002325,0.28231689,0.28234014
1937,3.87400000,0.00002544,0.28201954,0.28204498
1938,3.87600000,0.00002753,0.28170983,0.28173735
1939,3.87800000,0.00002947,0.28138896,0.28141844
1940,3.88000000,0.00003126,0.28105819,0.28108945
1941,3.88200000,0.00003285,0.28071879,0.28075164
1942,3.88400000,0.00003423,0.28037204,0.28040627
1943,3.88600000,0.00003538,0.28001926,0.28005464
1944,3.88800000,0.00003627,0.27966179,0.27969807
1945,3.89000000,0.00003691,0.27930095,0.27933786
1946,3.89200000,0.00003728,0.27893809,0.27897537
1947,3.89400000,0.00003738,0.27857453,0.27861191
1948,3.89600000,0.00003720,0.27821162,0.27824882
1949,3.89800000,0.00003675,0.27785066,0.27788741
1950,3.90000000,0.00003604,0.27749296,0.27752900
1951,3.90200000,0.00003508,0.27713980,0.27717488
1952,3.90400000,0.00003389,0.27679243,0.27682632
1953,3.90600000,0.00003247,0.27645209,0.27648456
1954,3.90800000,0.00003087,0.27611995,0.27615082
1955,3.91000000,0.00002909,0.27579718,0.27582627
